en,fr,it,de,es,ko,kana
"Gets the Critter pumped up. Helps prevent nervousness, too.",Augmente la confiance du Critter et diminue sa nervosité.,"Gets the Critter pumped up. Helps prevent nervousness, too.","Gets the Critter pumped up. Helps prevent nervousness, too.","Gets the Critter pumped up. Helps prevent nervousness, too.","Gets the Critter pumped up. Helps prevent nervousness, too.","Gets the Critter pumped up. Helps prevent nervousness, too."
Causes the user to move later on the next turn.,Permet de faire la prochaine Démonstration plus tard au tour suivant.,Causes the user to move later on the next turn.,Causes the user to move later on the next turn.,Causes the user to move later on the next turn.,Causes the user to move later on the next turn.,Causes the user to move later on the next turn.
Makes audience expect little of other contestants.,Détourne l'attention du public des autres Critter.,Makes audience expect little of other contestants.,Makes audience expect little of other contestants.,Makes audience expect little of other contestants.,Makes audience expect little of other contestants.,Makes audience expect little of other contestants.
Causes the user to move earlier on the next turn.,Permet de faire la prochaine Démonstration plus tôt au tour suivant.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.
Works well if the user is pumped up.,Une Démonstration qui plaît énormément si le Critter est confiant.,Works well if the user is pumped up.,Works well if the user is pumped up.,Works well if the user is pumped up.,Works well if the user is pumped up.,Works well if the user is pumped up.
Works well if it is the same type as the move used by the last Critter.,Une Démonstration qui plaît si elle est du même type que celle du Critter précédent.,Works well if it is the same type as the move used by the last Critter.,Works well if it is the same type as the move used by the last Critter.,Works well if it is the same type as the move used by the last Critter.,Works well if it is the same type as the move used by the last Critter.,Works well if it is the same type as the move used by the last Critter.
Affected by how well the previous Critter's move went.,Dépend de la façon dont la Démonstration du Critter précédent se passe.,Affected by how well the previous Critter's move went.,Affected by how well the previous Critter's move went.,Affected by how well the previous Critter's move went.,Affected by how well the previous Critter's move went.,Affected by how well the previous Critter's move went.
"A move of huge appeal, but using it prevents the user from taking further contest moves.","Plaît énormément, mais interdit d'effectuer la moindre Démonstration jusqu'à la fin.","A move of huge appeal, but using it prevents the user from taking further contest moves.","A move of huge appeal, but using it prevents the user from taking further contest moves.","A move of huge appeal, but using it prevents the user from taking further contest moves.","A move of huge appeal, but using it prevents the user from taking further contest moves.","A move of huge appeal, but using it prevents the user from taking further contest moves."
Works better the more the crowd is excited.,Une Démonstration qui plaît plus si le public est enthousiaste.,Works better the more the crowd is excited.,Works better the more the crowd is excited.,Works better the more the crowd is excited.,Works better the more the crowd is excited.,Works better the more the crowd is excited.
Badly startles the last Critter to act before the user.,Effraie beaucoup le Critter qui vient de faire sa Démonstration.,Badly startles the last Critter to act before the user.,Badly startles the last Critter to act before the user.,Badly startles the last Critter to act before the user.,Badly startles the last Critter to act before the user.,Badly startles the last Critter to act before the user.
Excites the audience in any kind of contest.,Une Démonstration qui enthousiasme le public de tous les concours.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.
Excites the audience in any kind of contest.,Une Démonstration qui enthousiasme le public de tous les concours.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.
Excites the audience in any kind of contest.,Une Démonstration qui enthousiasme le public de tous les concours.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.
Makes the audience quickly grow bored when an appeal move has little effect.,"Si la Démonstration ne correspond pas au concours, le public perd tout enthousiasme.",Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.
Works great if the user goes last this turn.,Une Démonstration d'autant plus réussie qu'elle est lancée tard.,Works great if the user goes last this turn.,Works great if the user goes last this turn.,Works great if the user goes last this turn.,Works great if the user goes last this turn.,Works great if the user goes last this turn.
Startles all of the Critter to act before the user.,Effraie tous les Critter qui ont fait leur Démonstration.,Startles all of the Critter to act before the user.,Startles all of the Critter to act before the user.,Startles all of the Critter to act before the user.,Startles all of the Critter to act before the user.,Startles all of the Critter to act before the user.
Makes the audience quickly grow bored when an appeal move has little effect.,"Si la Démonstration ne correspond pas au concours, le public perd tout enthousiasme.",Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.
Causes the user to move later on the next turn.,Permet de faire la prochaine Démonstration plus tard au tour suivant.,Causes the user to move later on the next turn.,Causes the user to move later on the next turn.,Causes the user to move later on the next turn.,Causes the user to move later on the next turn.,Causes the user to move later on the next turn.
Excites the audience a lot if used first.,Rend le public très enthousiaste si cette Démonstration est effectuée au départ.,Excites the audience a lot if used first.,Excites the audience a lot if used first.,Excites the audience a lot if used first.,Excites the audience a lot if used first.,Excites the audience a lot if used first.
Badly startles Critter that the audience has high expectations of.,Effraie énormément le Critter qui a l'attention du public.,Badly startles Critter that the audience has high expectations of.,Badly startles Critter that the audience has high expectations of.,Badly startles Critter that the audience has high expectations of.,Badly startles Critter that the audience has high expectations of.,Badly startles Critter that the audience has high expectations of.
"A very appealing move, but after using this move, the user is more easily startled.","Une Démonstration très plaisante, mais le Critter sera aisément effrayé par la suite.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled."
Affected by how well the previous Critter's move went.,Dépend de la façon dont la Démonstration du Critter précédent se passe.,Affected by how well the previous Critter's move went.,Affected by how well the previous Critter's move went.,Affected by how well the previous Critter's move went.,Affected by how well the previous Critter's move went.,Affected by how well the previous Critter's move went.
Badly startles Critter that used a move of the same type.,Effraie énormément les Critter qui ont fait une Démonstration du même type.,Badly startles Critter that used a move of the same type.,Badly startles Critter that used a move of the same type.,Badly startles Critter that used a move of the same type.,Badly startles Critter that used a move of the same type.,Badly startles Critter that used a move of the same type.
An appealing move that can be used repeatedly without boring the audience.,Peut être utilisé plusieurs fois sans ennuyer le public.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.
Shows off the Critter's appeal about as well as all the moves before it this turn.,Une Démonstration aussi réussie que celles des Critter précédents.,Shows off the Critter's appeal about as well as all the moves before it this turn.,Shows off the Critter's appeal about as well as all the moves before it this turn.,Shows off the Critter's appeal about as well as all the moves before it this turn.,Shows off the Critter's appeal about as well as all the moves before it this turn.,Shows off the Critter's appeal about as well as all the moves before it this turn.
Excites the audience in any kind of contest.,Une Démonstration qui enthousiasme le public de tous les concours.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.
An appealing move that can be used repeatedly without boring the audience.,Peut être utilisé plusieurs fois sans ennuyer le public.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.
Excites the audience a lot if used last.,Rend le public très enthousiaste si cette Démonstration est effectuée à la fin.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.
An appealing move that can be used repeatedly without boring the audience.,Peut être utilisé plusieurs fois sans ennuyer le public.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.
An appealing move that can be used repeatedly without boring the audience.,Peut être utilisé plusieurs fois sans ennuyer le public.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.
Prevents the user from being startled until the turn ends.,Évite d'être effrayé par les autres Critter.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.
An appealing move that can be used repeatedly without boring the audience.,Peut être utilisé plusieurs fois sans ennuyer le public.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.
An appealing move that can be used repeatedly without boring the audience.,Peut être utilisé plusieurs fois sans ennuyer le public.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.
Effectiveness varies depending on when it is used.,Une Démonstration qui plaît plus ou moins selon le moment où elle est exécutée.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.
Badly startles all Critter that successfully showed their appeal.,Effraie beaucoup tous les Critter qui ont eu du succès.,Badly startles all Critter that successfully showed their appeal.,Badly startles all Critter that successfully showed their appeal.,Badly startles all Critter that successfully showed their appeal.,Badly startles all Critter that successfully showed their appeal.,Badly startles all Critter that successfully showed their appeal.
"A very appealing move, but after using this move, the user is more easily startled.","Une Démonstration très plaisante, mais le Critter sera aisément effrayé par la suite.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled."
Quite an appealing move.,Une Démonstration qui plaît énormément.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.
An appealing move that can be used repeatedly without boring the audience.,Peut être utilisé plusieurs fois sans ennuyer le public.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.
Works well if the user is pumped up.,Une Démonstration qui plaît énormément si le Critter est confiant.,Works well if the user is pumped up.,Works well if the user is pumped up.,Works well if the user is pumped up.,Works well if the user is pumped up.,Works well if the user is pumped up.
Makes the remaining Critter nervous.,Rend nerveux tous les Critter qui font une Démonstration après celle-ci.,Makes the remaining Critter nervous.,Makes the remaining Critter nervous.,Makes the remaining Critter nervous.,Makes the remaining Critter nervous.,Makes the remaining Critter nervous.
An appealing move that can be used repeatedly without boring the audience.,Peut être utilisé plusieurs fois sans ennuyer le public.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.
Temporarily stops the crowd from growing excited.,Rend le public moins enthousiaste pendant un certain temps après cette Démonstration.,Temporarily stops the crowd from growing excited.,Temporarily stops the crowd from growing excited.,Temporarily stops the crowd from growing excited.,Temporarily stops the crowd from growing excited.,Temporarily stops the crowd from growing excited.
An appealing move that can be used repeatedly without boring the audience.,Peut être utilisé plusieurs fois sans ennuyer le public.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.
An appealing move that can be used repeatedly without boring the audience.,Peut être utilisé plusieurs fois sans ennuyer le public.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.
Works well if the user is pumped up.,Une Démonstration qui plaît énormément si le Critter est confiant.,Works well if the user is pumped up.,Works well if the user is pumped up.,Works well if the user is pumped up.,Works well if the user is pumped up.,Works well if the user is pumped up.
Affected by how well the previous Critter's move went.,Dépend de la façon dont la Démonstration du Critter précédent se passe.,Affected by how well the previous Critter's move went.,Affected by how well the previous Critter's move went.,Affected by how well the previous Critter's move went.,Affected by how well the previous Critter's move went.,Affected by how well the previous Critter's move went.
Affected by how well the previous Critter's move went.,Dépend de la façon dont la Démonstration du Critter précédent se passe.,Affected by how well the previous Critter's move went.,Affected by how well the previous Critter's move went.,Affected by how well the previous Critter's move went.,Affected by how well the previous Critter's move went.,Affected by how well the previous Critter's move went.
Makes the audience quickly grow bored when an appeal move has little effect.,"Si la Démonstration ne correspond pas au concours, le public perd tout enthousiasme.",Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.
Excites the audience a lot if used last.,Rend le public très enthousiaste si cette Démonstration est effectuée à la fin.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.
"A very appealing move, but after using this move, the user is more easily startled.","Une Démonstration très plaisante, mais le Critter sera aisément effrayé par la suite.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled."
Works better the later it is used in a turn.,Une Démonstration d'autant plus réussie qu'elle est lancée tard.,Works better the later it is used in a turn.,Works better the later it is used in a turn.,Works better the later it is used in a turn.,Works better the later it is used in a turn.,Works better the later it is used in a turn.
Works better the later it is used in a turn.,Une Démonstration d'autant plus réussie qu'elle est lancée tard.,Works better the later it is used in a turn.,Works better the later it is used in a turn.,Works better the later it is used in a turn.,Works better the later it is used in a turn.,Works better the later it is used in a turn.
Excites the audience in any kind of contest.,Une Démonstration qui enthousiasme le public de tous les concours.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.
Badly startles all of the Critter to act before the user.,Effraie beaucoup tous les Critter qui ont fait leur Démonstration.,Badly startles all of the Critter to act before the user.,Badly startles all of the Critter to act before the user.,Badly startles all of the Critter to act before the user.,Badly startles all of the Critter to act before the user.,Badly startles all of the Critter to act before the user.
Works well if the user is pumped up.,Une Démonstration qui plaît énormément si le Critter est confiant.,Works well if the user is pumped up.,Works well if the user is pumped up.,Works well if the user is pumped up.,Works well if the user is pumped up.,Works well if the user is pumped up.
"Gets the Critter pumped up. Helps prevent nervousness, too.",Augmente la confiance du Critter et diminue sa nervosité.,"Gets the Critter pumped up. Helps prevent nervousness, too.","Gets the Critter pumped up. Helps prevent nervousness, too.","Gets the Critter pumped up. Helps prevent nervousness, too.","Gets the Critter pumped up. Helps prevent nervousness, too.","Gets the Critter pumped up. Helps prevent nervousness, too."
Badly startles Critter that the audience has high expectations of.,Effraie énormément le Critter qui a l'attention du public.,Badly startles Critter that the audience has high expectations of.,Badly startles Critter that the audience has high expectations of.,Badly startles Critter that the audience has high expectations of.,Badly startles Critter that the audience has high expectations of.,Badly startles Critter that the audience has high expectations of.
Works better the more the crowd is excited.,Une Démonstration qui plaît plus si le public est enthousiaste.,Works better the more the crowd is excited.,Works better the more the crowd is excited.,Works better the more the crowd is excited.,Works better the more the crowd is excited.,Works better the more the crowd is excited.
Prevents the user from being startled until the turn ends.,Évite d'être effrayé par les autres Critter.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.
Badly startles Critter that used a move of the same type.,Effraie énormément les Critter qui ont fait une Démonstration du même type.,Badly startles Critter that used a move of the same type.,Badly startles Critter that used a move of the same type.,Badly startles Critter that used a move of the same type.,Badly startles Critter that used a move of the same type.,Badly startles Critter that used a move of the same type.
Works great if the user goes first this turn.,Une Démonstration qui plaît beaucoup si on l'exécute en premier.,Works great if the user goes first this turn.,Works great if the user goes first this turn.,Works great if the user goes first this turn.,Works great if the user goes first this turn.,Works great if the user goes first this turn.
Temporarily stops the crowd from growing excited.,Rend le public moins enthousiaste pendant un certain temps après cette Démonstration.,Temporarily stops the crowd from growing excited.,Temporarily stops the crowd from growing excited.,Temporarily stops the crowd from growing excited.,Temporarily stops the crowd from growing excited.,Temporarily stops the crowd from growing excited.
Shows off the Critter's appeal about as well as all the moves before it this turn.,Une Démonstration aussi réussie que celles des Critter précédents.,Shows off the Critter's appeal about as well as all the moves before it this turn.,Shows off the Critter's appeal about as well as all the moves before it this turn.,Shows off the Critter's appeal about as well as all the moves before it this turn.,Shows off the Critter's appeal about as well as all the moves before it this turn.,Shows off the Critter's appeal about as well as all the moves before it this turn.
Badly startles all Critter that successfully showed their appeal.,Effraie beaucoup tous les Critter qui ont eu du succès.,Badly startles all Critter that successfully showed their appeal.,Badly startles all Critter that successfully showed their appeal.,Badly startles all Critter that successfully showed their appeal.,Badly startles all Critter that successfully showed their appeal.,Badly startles all Critter that successfully showed their appeal.
Startles all of the Critter to act before the user.,Effraie tous les Critter qui ont fait leur Démonstration.,Startles all of the Critter to act before the user.,Startles all of the Critter to act before the user.,Startles all of the Critter to act before the user.,Startles all of the Critter to act before the user.,Startles all of the Critter to act before the user.
An appealing move that can be used repeatedly without boring the audience.,Peut être utilisé plusieurs fois sans ennuyer le public.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.
Works great if the user goes first this turn.,Une Démonstration qui plaît beaucoup si on l'exécute en premier.,Works great if the user goes first this turn.,Works great if the user goes first this turn.,Works great if the user goes first this turn.,Works great if the user goes first this turn.,Works great if the user goes first this turn.
Excites the audience a lot if used last.,Rend le public très enthousiaste si cette Démonstration est effectuée à la fin.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.
Scrambles the order in which Critter will move on the next turn.,Mélange l'ordre de passage des Démonstrations du prochain tour.,Scrambles the order in which Critter will move on the next turn.,Scrambles the order in which Critter will move on the next turn.,Scrambles the order in which Critter will move on the next turn.,Scrambles the order in which Critter will move on the next turn.,Scrambles the order in which Critter will move on the next turn.
Shows off the Critter's appeal about as well as all the moves before it this turn.,Une Démonstration aussi réussie que celles des Critter précédents.,Shows off the Critter's appeal about as well as all the moves before it this turn.,Shows off the Critter's appeal about as well as all the moves before it this turn.,Shows off the Critter's appeal about as well as all the moves before it this turn.,Shows off the Critter's appeal about as well as all the moves before it this turn.,Shows off the Critter's appeal about as well as all the moves before it this turn.
Excites the audience a lot if used first.,Rend le public très enthousiaste si cette Démonstration est effectuée au départ.,Excites the audience a lot if used first.,Excites the audience a lot if used first.,Excites the audience a lot if used first.,Excites the audience a lot if used first.,Excites the audience a lot if used first.
Prevents the user from being startled until the turn ends.,Évite d'être effrayé par les autres Critter.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.
Excites the audience a lot if used first.,Rend le public très enthousiaste si cette Démonstration est effectuée au départ.,Excites the audience a lot if used first.,Excites the audience a lot if used first.,Excites the audience a lot if used first.,Excites the audience a lot if used first.,Excites the audience a lot if used first.
Excites the audience a lot if used first.,Rend le public très enthousiaste si cette Démonstration est effectuée au départ.,Excites the audience a lot if used first.,Excites the audience a lot if used first.,Excites the audience a lot if used first.,Excites the audience a lot if used first.,Excites the audience a lot if used first.
Badly startles Critter that used a move of the same type.,Effraie énormément les Critter qui ont fait une Démonstration du même type.,Badly startles Critter that used a move of the same type.,Badly startles Critter that used a move of the same type.,Badly startles Critter that used a move of the same type.,Badly startles Critter that used a move of the same type.,Badly startles Critter that used a move of the same type.
Brings down the energy of any Critter that have already used a move this turn.,Diminue la confiance des Critter qui ont fait leur Démonstration.,Brings down the energy of any Critter that have already used a move this turn.,Brings down the energy of any Critter that have already used a move this turn.,Brings down the energy of any Critter that have already used a move this turn.,Brings down the energy of any Critter that have already used a move this turn.,Brings down the energy of any Critter that have already used a move this turn.
Quite an appealing move.,Une Démonstration qui plaît énormément.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.
Badly startles the last Critter to act before the user.,Effraie beaucoup le Critter qui vient de faire sa Démonstration.,Badly startles the last Critter to act before the user.,Badly startles the last Critter to act before the user.,Badly startles the last Critter to act before the user.,Badly startles the last Critter to act before the user.,Badly startles the last Critter to act before the user.
Startles all other Critter. User cannot act in the next turn.,"Bloque tous les autres Critter, mais perd un tour de Démonstration.",Startles all other Critter. User cannot act in the next turn.,Startles all other Critter. User cannot act in the next turn.,Startles all other Critter. User cannot act in the next turn.,Startles all other Critter. User cannot act in the next turn.,Startles all other Critter. User cannot act in the next turn.
Temporarily stops the crowd from growing excited.,Rend le public moins enthousiaste pendant un certain temps après cette Démonstration.,Temporarily stops the crowd from growing excited.,Temporarily stops the crowd from growing excited.,Temporarily stops the crowd from growing excited.,Temporarily stops the crowd from growing excited.,Temporarily stops the crowd from growing excited.
Prevents the user from being startled until the turn ends.,Évite d'être effrayé par les autres Critter.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.
Works better the more the crowd is excited.,Une Démonstration qui plaît plus si le public est enthousiaste.,Works better the more the crowd is excited.,Works better the more the crowd is excited.,Works better the more the crowd is excited.,Works better the more the crowd is excited.,Works better the more the crowd is excited.
Brings down the energy of any Critter that have already used a move this turn.,Diminue la confiance des Critter qui ont fait leur Démonstration.,Brings down the energy of any Critter that have already used a move this turn.,Brings down the energy of any Critter that have already used a move this turn.,Brings down the energy of any Critter that have already used a move this turn.,Brings down the energy of any Critter that have already used a move this turn.,Brings down the energy of any Critter that have already used a move this turn.
Excites the audience a lot if used last.,Rend le public très enthousiaste si cette Démonstration est effectuée à la fin.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.
Excites the audience a lot if used last.,Rend le public très enthousiaste si cette Démonstration est effectuée à la fin.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.
Excites the audience a lot if used first.,Rend le public très enthousiaste si cette Démonstration est effectuée au départ.,Excites the audience a lot if used first.,Excites the audience a lot if used first.,Excites the audience a lot if used first.,Excites the audience a lot if used first.,Excites the audience a lot if used first.
Causes the user to move earlier on the next turn.,Permet de faire la prochaine Démonstration plus tôt au tour suivant.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.
An appealing move that can be used repeatedly without boring the audience.,Peut être utilisé plusieurs fois sans ennuyer le public.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.
Prevents the user from being startled until the turn ends.,Évite d'être effrayé par les autres Critter.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.
"Gets the Critter pumped up. Helps prevent nervousness, too.",Augmente la confiance du Critter et diminue sa nervosité.,"Gets the Critter pumped up. Helps prevent nervousness, too.","Gets the Critter pumped up. Helps prevent nervousness, too.","Gets the Critter pumped up. Helps prevent nervousness, too.","Gets the Critter pumped up. Helps prevent nervousness, too.","Gets the Critter pumped up. Helps prevent nervousness, too."
Badly startles all of the Critter to act before the user.,Effraie beaucoup tous les Critter qui ont fait leur Démonstration.,Badly startles all of the Critter to act before the user.,Badly startles all of the Critter to act before the user.,Badly startles all of the Critter to act before the user.,Badly startles all of the Critter to act before the user.,Badly startles all of the Critter to act before the user.
Brings down the energy of any Critter that have already used a move this turn.,Diminue la confiance des Critter qui ont fait leur Démonstration.,Brings down the energy of any Critter that have already used a move this turn.,Brings down the energy of any Critter that have already used a move this turn.,Brings down the energy of any Critter that have already used a move this turn.,Brings down the energy of any Critter that have already used a move this turn.,Brings down the energy of any Critter that have already used a move this turn.
Makes the audience quickly grow bored when an appeal move has little effect.,"Si la Démonstration ne correspond pas au concours, le public perd tout enthousiasme.",Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.
"Gets the Critter pumped up. Helps prevent nervousness, too.",Augmente la confiance du Critter et diminue sa nervosité.,"Gets the Critter pumped up. Helps prevent nervousness, too.","Gets the Critter pumped up. Helps prevent nervousness, too.","Gets the Critter pumped up. Helps prevent nervousness, too.","Gets the Critter pumped up. Helps prevent nervousness, too.","Gets the Critter pumped up. Helps prevent nervousness, too."
"Gets the Critter pumped up. Helps prevent nervousness, too.",Augmente la confiance du Critter et diminue sa nervosité.,"Gets the Critter pumped up. Helps prevent nervousness, too.","Gets the Critter pumped up. Helps prevent nervousness, too.","Gets the Critter pumped up. Helps prevent nervousness, too.","Gets the Critter pumped up. Helps prevent nervousness, too.","Gets the Critter pumped up. Helps prevent nervousness, too."
Excites the audience in any kind of contest.,Une Démonstration qui enthousiasme le public de tous les concours.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.
Excites the audience a lot if used first.,Rend le public très enthousiaste si cette Démonstration est effectuée au départ.,Excites the audience a lot if used first.,Excites the audience a lot if used first.,Excites the audience a lot if used first.,Excites the audience a lot if used first.,Excites the audience a lot if used first.
Quite an appealing move.,Une Démonstration qui plaît énormément.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.
Excites the audience in any kind of contest.,Une Démonstration qui enthousiasme le public de tous les concours.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.
Prevents the user from being startled until the turn ends.,Évite d'être effrayé par les autres Critter.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.
Causes the user to move earlier on the next turn.,Permet de faire la prochaine Démonstration plus tôt au tour suivant.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.
